Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1658,00:01:09.152,2.1025293586269194,2.131436314363144,2.168021680216802,2.008130081300813
1659,00:01:09.194,1.8252032520325203,1.6151761517615175,1.829268292682927,2.0311653116531163
1660,00:01:09.236,5.773261065943992,6.424119241192412,5.3197831978319785,5.575880758807588
1661,00:01:09.278,3.7642276422764227,3.710027100271003,3.5934959349593494,3.989159891598916
1662,00:01:09.319,4.056458897922313,5.033875338753387,3.092140921409214,4.043360433604336
1663,00:01:09.361,3.9083107497741647,5.735772357723577,2.738482384823848,3.2506775067750677
1664,00:01:09.403,5.941734417344173,8.565040650406504,4.512195121951219,4.747967479674797
1665,00:01:09.444,4.282294489611563,6.842818428184282,2.5067750677506777,3.497289972899729
1666,00:01:09.486,4.332881662149955,5.842818428184282,3.111111111111111,4.044715447154472
1667,00:01:09.528,10.65627822944896,25.739837398373982,2.9417344173441733,3.2872628726287263
1668,00:01:09.569,7.044715447154471,14.838753387533876,3.105691056910569,3.18970189701897
1669,00:01:09.611,7.116079494128274,16.200542005420054,2.5,2.6476964769647697
1670,00:01:09.653,3.992321589882566,7.375338753387534,1.9417344173441735,2.6598915989159893
1671,00:01:09.695,6.836495031616983,13.085365853658537,3.334688346883469,4.0894308943089435
1672,00:01:09.736,4.773712737127371,10.379403794037941,1.6449864498644986,2.296747967479675
1673,00:01:09.778,6.294489611562782,13.818428184281842,2.0962059620596207,2.9688346883468837
1674,00:01:09.820,5.52077687443541,12.452574525745257,1.5934959349593496,2.516260162601626
1675,00:01:09.861,8.161698283649502,19.142276422764226,2.345528455284553,2.997289972899729
1676,00:01:09.903,9.24977416440831,23.565040650406505,1.6314363143631436,2.5528455284552845
1677,00:01:09.945,5.464769647696477,10.466124661246612,2.508130081300813,3.4200542005420056
1678,00:01:09.987,1.6847335140018067,1.3143631436314362,1.5609756097560976,2.178861788617886
1679,00:01:10.028,3.239385727190605,3.2710027100271004,2.94579945799458,3.5013550135501355
1680,00:01:10.070,0.053297199638663056,0.04742547425474255,0.052845528455284556,0.05962059620596206
1681,00:01:10.112,1.4448961156278228,0.8306233062330624,1.9959349593495934,1.508130081300813
1682,00:01:10.153,0.08265582655826559,0.04742547425474255,0.1002710027100271,0.1002710027100271
1683,00:01:10.195,1.4923215898825655,1.0596205962059622,1.9078590785907859,1.5094850948509486
1684,00:01:10.237,0.07633242999096657,0.056910569105691054,0.08807588075880758,0.08401084010840108
1685,00:01:10.279,2.0993676603432703,1.9932249322493225,2.296747967479675,2.008130081300813
1686,00:01:10.320,0.049683830171635045,0.02981029810298103,0.06097560975609756,0.058265582655826556
1687,00:01:10.362,1.6377597109304425,1.3373983739837398,2.02710027100271,1.548780487804878
1688,00:01:10.404,0.09394760614272808,0.06775067750677506,0.0975609756097561,0.11653116531165311
1689,00:01:10.445,2.2362240289069555,2.602981029810298,2.1815718157181574,1.924119241192412
1690,00:01:10.487,0.11788617886178861,0.07723577235772358,0.13685636856368563,0.13956639566395665
1691,00:01:10.529,1.8631436314363146,1.9119241192411924,1.834688346883469,1.8428184281842819
1692,00:01:10.570,0.08807588075880758,0.044715447154471545,0.1043360433604336,0.11517615176151762
1693,00:01:10.612,1.8708220415537486,1.7520325203252032,1.978319783197832,1.8821138211382114
1694,00:01:10.654,0.1111111111111111,0.07046070460704607,0.11517615176151762,0.14769647696476965
1695,00:01:10.696,1.897922312556459,1.834688346883469,1.9457994579945799,1.9132791327913279
1696,00:01:10.737,0.3143631436314363,0.22899728997289973,0.2994579945799458,0.4146341463414634
1697,00:01:10.779,2.4670280036133696,3.2818428184281845,2.0094850948509486,2.1097560975609757
1698,00:01:10.821,0.08446251129177958,0.044715447154471545,0.1043360433604336,0.1043360433604336
1699,00:01:10.862,2.196476964769648,2.894308943089431,1.7642276422764227,1.9308943089430894
1700,00:01:10.904,0.0980126467931346,0.06368563685636856,0.1016260162601626,0.12872628726287264
1701,00:01:10.946,2.3572719060523943,3.3265582655826558,1.7344173441734418,2.010840108401084
1702,00:01:10.988,0.08626919602529359,0.07452574525745258,0.08536585365853659,0.0989159891598916
1703,00:01:11.029,3.2642276422764227,5.233062330623306,1.9390243902439024,2.6205962059620598
1704,00:01:11.071,0.11201445347786809,0.06368563685636856,0.11653116531165311,0.15582655826558264
1705,00:01:11.113,6.119692863595303,9.9579945799458,2.768292682926829,5.632791327913279
1706,00:01:11.154,0.08626919602529359,0.056910569105691054,0.08265582655826559,0.11924119241192412
1707,00:01:11.196,11.812556458897921,18.402439024390244,5.611111111111111,11.424119241192411
1708,00:01:11.238,0.022583559168925026,0.009485094850948509,0.032520325203252036,0.025745257452574527
1709,00:01:11.280,16.383468834688347,23.47018970189702,8.971544715447154,16.708672086720867
1710,00:01:11.321,0.08536585365853659,0.04065040650406504,0.0989159891598916,0.11653116531165311
1711,00:01:11.363,16.899728997289973,17.163956639566397,13.036585365853659,20.498644986449865
1712,00:01:11.405,0.014905149051490513,0.009485094850948509,0.017615176151761516,0.017615176151761516
1713,00:01:11.446,13.442637759710932,12.853658536585366,9.630081300813009,17.844173441734416
1714,00:01:11.488,0.011291779584462513,0.0027100271002710027,0.016260162601626018,0.014905149051490514
1715,00:01:11.530,15.86495031616983,20.75067750677507,10.38888888888889,16.45528455284553
1716,00:01:11.572,0.03884372177055104,0.018970189701897018,0.04742547425474255,0.05013550135501355
1717,00:01:11.613,19.21047877145438,21.510840108401084,15.05420054200542,21.06639566395664
1718,00:01:11.655,0.009936766034327011,0.009485094850948509,0.008130081300813009,0.012195121951219513
1719,00:01:11.697,36.3550135501355,38.516260162601625,26.39430894308943,44.15447154471545
1720,00:01:11.738,0.026196928635953024,0.013550135501355014,0.036585365853658534,0.028455284552845527
1721,00:01:11.780,33.37804878048781,34.4579945799458,24.75338753387534,40.922764227642276
1722,00:01:11.822,0.044263775971093045,0.02710027100271003,0.03929539295392954,0.06639566395663957
1723,00:01:11.863,33.13640469738031,31.775067750677508,20.705962059620596,46.92818428184282
1724,00:01:11.905,0.16757000903342367,0.2750677506775068,0.08807588075880758,0.13956639566395665
1725,00:01:11.947,56.565492321589886,61.3780487804878,24.90108401084011,83.41734417344173
1726,00:01:11.989,0.018518518518518517,0.0027100271002710027,0.03116531165311653,0.02168021680216802
1727,00:01:12.030,45.15627822944896,55.64905149051491,17.046070460704605,62.77371273712737
1728,00:01:12.072,0.10794941282746158,0.24254742547425473,0.03523035230352303,0.04607046070460705
1729,00:01:12.114,21.785004516711837,19.009485094850948,20.76558265582656,25.579945799457995
1730,00:01:12.155,0.06187895212285457,0.03387533875338753,0.08536585365853659,0.06639566395663957
1731,00:01:12.197,10.18970189701897,6.478319783197832,14.300813008130081,9.789972899728998
1732,00:01:12.239,0.058717253839205064,0.04065040650406504,0.058265582655826556,0.07723577235772358
1733,00:01:12.281,9.278229448961156,6.794037940379404,12.692411924119241,8.348238482384824
1734,00:01:12.322,0.11472448057813911,0.052845528455284556,0.11924119241192412,0.17208672086720866
1735,00:01:12.364,15.05691056910569,13.001355013550135,16.306233062330623,15.863143631436314
1736,00:01:12.406,0.08310749774164408,0.03116531165311653,0.05555555555555555,0.16260162601626016
1737,00:01:12.447,23.389792231255644,11.398373983739837,21.53252032520325,37.23848238482385
1738,00:01:12.489,0.015356820234869015,0.0013550135501355014,0.028455284552845527,0.016260162601626018
1739,00:01:12.531,24.071815718157183,13.369918699186991,23.960704607046072,34.88482384823848
1740,00:01:12.572,0.02981029810298103,0.017615176151761516,0.02981029810298103,0.04200542005420054
1741,00:01:12.614,11.954832881662151,7.592140921409214,14.7289972899729,13.543360433604336
1742,00:01:12.656,0.07859078590785908,0.024390243902439025,0.0989159891598916,0.11246612466124661
1743,00:01:12.698,14.520325203252034,11.40379403794038,18.97289972899729,13.184281842818429
1744,00:01:12.739,0.1052393857271906,0.06639566395663957,0.11517615176151762,0.13414634146341464
1745,00:01:12.781,6.721770551038844,4.143631436314363,9.345528455284553,6.676151761517615
1746,00:01:12.823,0.0984643179765131,0.04065040650406504,0.11517615176151762,0.13956639566395665
1747,00:01:12.864,13.350496838301716,9.621951219512194,17.346883468834687,13.082655826558266
1748,00:01:12.906,0.04968383017163505,0.017615176151761516,0.04742547425474255,0.08401084010840108
1749,00:01:12.948,15.049232158988255,10.989159891598916,20.62330623306233,13.535230352303524
1750,00:01:12.990,0.057362240289069555,0.037940379403794036,0.044715447154471545,0.08943089430894309
1751,00:01:13.031,12.105691056910567,7.905149051490515,16.804878048780488,11.607046070460704
1752,00:01:13.073,0.08265582655826559,0.058265582655826556,0.08401084010840108,0.10569105691056911
1753,00:01:13.115,11.493676603432702,8.154471544715447,14.398373983739837,11.92818428184282
1754,00:01:13.156,0.08717253839205058,0.051490514905149054,0.07317073170731707,0.13685636856368563
1755,00:01:13.198,14.17795844625113,9.747967479674797,19.05149051490515,13.734417344173442
1756,00:01:13.240,0.07497741644083107,0.03929539295392954,0.08943089430894309,0.09620596205962059
1757,00:01:13.282,19.645438121047878,7.644986449864499,19.163956639566397,32.12737127371274
1758,00:01:13.323,0.05826558265582656,0.02032520325203252,0.08401084010840108,0.07046070460704607
1759,00:01:13.365,21.660794941282745,8.94579945799458,21.995934959349594,34.040650406504064
1760,00:01:13.407,0.009936766034327011,0.0027100271002710027,0.01084010840108401,0.016260162601626018
1761,00:01:13.448,13.317524841915088,5.384823848238482,12.991869918699187,21.57588075880759
1762,00:01:13.490,0.16711833785004515,0.2791327913279133,0.11246612466124661,0.10975609756097561
1763,00:01:13.532,55.579945799457995,87.49864498644986,34.795392953929536,44.44579945799458
1764,00:01:13.573,1.4652213188798555,1.9092140921409213,1.4878048780487805,0.9986449864498645
1765,00:01:13.615,0.8523035230352303,0.7289972899728997,0.6788617886178862,1.1490514905149052
1766,00:01:13.657,1.5880758807588073,2.0907859078590785,1.5975609756097562,1.075880758807588
1767,00:01:13.699,1.6684733514001806,1.6409214092140922,1.1883468834688347,2.176151761517615
1768,00:01:13.740,2.140469738030714,2.678861788617886,2.6016260162601625,1.1409214092140922
1769,00:01:13.782,1.470189701897019,1.6937669376693767,0.9986449864498645,1.7181571815718157
1770,00:01:13.824,1.2380307136404698,2.059620596205962,0.9349593495934959,0.7195121951219512
1771,00:01:13.865,2.9028906955736224,4.211382113821138,1.8414634146341464,2.6558265582655824
1772,00:01:13.907,0.8812104787714544,1.2005420054200542,0.9173441734417345,0.5257452574525745
1773,00:01:13.949,0.25248419150858176,0.4796747967479675,0.16937669376693767,0.10840108401084012
1774,00:01:13.991,0.9936766034327009,1.2317073170731707,1.1585365853658536,0.5907859078590786
1775,00:01:14.032,2.1305329719963866,2.883468834688347,1.5867208672086721,1.9214092140921408
1776,00:01:14.074,0.9417344173441734,1.1761517615176151,1.1720867208672088,0.47696476964769646
1777,00:01:14.116,0.8089430894308943,0.7140921409214093,0.6775067750677507,1.0352303523035231
1778,00:01:14.157,0.6052393857271906,0.6788617886178862,0.5948509485094851,0.5420054200542005
1779,00:01:14.199,2.673441734417344,4.44579945799458,1.3943089430894309,2.1802168021680215
1780,00:01:14.241,4.313459801264679,7.7439024390243905,1.5934959349593496,3.602981029810298
1781,00:01:14.283,6.15356820234869,11.009485094850948,2.703252032520325,4.747967479674797
1782,00:01:14.324,6.19602529358627,10.594850948509485,2.81029810298103,5.182926829268292
1783,00:01:14.366,5.897922312556459,9.031165311653117,3.4769647696476964,5.185636856368563
1784,00:01:14.408,5.266034327009937,8.208672086720867,2.7439024390243905,4.845528455284553
1785,00:01:14.449,3.971544715447154,6.219512195121951,2.306233062330623,3.388888888888889
1786,00:01:14.491,1.8839205058717254,2.8143631436314362,1.6070460704607046,1.2303523035230353
1787,00:01:14.533,0.5383920505871725,0.3794037940379404,0.6558265582655827,0.5799457994579946
1788,00:01:14.575,1.2529358626919602,1.575880758807588,1.3943089430894309,0.7886178861788617
1789,00:01:14.616,0.8979223125564589,0.9092140921409214,0.9715447154471545,0.8130081300813008
1790,00:01:14.658,0.7669376693766937,0.8455284552845529,0.8130081300813008,0.6422764227642277
1791,00:01:14.700,0.6571815718157182,0.6544715447154471,0.7479674796747967,0.5691056910569106
1792,00:01:14.741,1.535230352303523,1.2222222222222223,1.8360433604336044,1.5474254742547426
1793,00:01:14.783,0.922312556458898,0.9132791327913279,1.0067750677506775,0.8468834688346883
1794,00:01:14.825,1.5803974706413733,1.47289972899729,1.8360433604336044,1.432249322493225
1795,00:01:14.866,22.11382113821138,36.99457994579946,7.8861788617886175,21.460704607046072
1796,00:01:14.908,3.487353206865402,2.578590785907859,4.448509485094851,3.434959349593496
1797,00:01:14.950,37.88798554652213,52.172086720867206,21.647696476964768,39.84417344173442
1798,00:01:14.992,1.2262872628726287,0.991869918699187,1.4390243902439024,1.2479674796747968
1799,00:01:15.033,46.47786811201445,71.09214092140921,28.680216802168022,39.66124661246612
1800,00:01:15.075,1.6612466124661245,1.8333333333333333,1.5542005420054201,1.5962059620596205
1801,00:01:15.117,29.540198735320686,46.235772357723576,21.203252032520325,21.181571815718158
1802,00:01:15.158,1.8093947606142728,1.434959349593496,1.9986449864498645,1.994579945799458
1803,00:01:15.200,15.791327913279133,25.227642276422763,12.528455284552846,9.617886178861788
1804,00:01:15.242,1.408762420957543,1.451219512195122,1.456639566395664,1.3184281842818428
1805,00:01:15.284,9.088527551942187,17.06910569105691,3.707317073170732,6.489159891598916
1806,00:01:15.325,3.7493224932249323,5.37940379403794,2.892953929539295,2.975609756097561
1807,00:01:15.367,8.317524841915086,14.486449864498645,4.437669376693767,6.028455284552845
1808,00:01:15.409,3.746612466124661,3.6802168021680215,3.7533875338753386,3.806233062330623
1809,00:01:15.450,4.072719060523938,6.17479674796748,2.9959349593495936,3.0474254742547426
1810,00:01:15.492,2.025745257452575,2.5704607046070462,2.0826558265582658,1.424119241192412
1811,00:01:15.534,1.315718157181572,1.386178861788618,1.3021680216802167,1.2588075880758807
1812,00:01:15.575,1.3328816621499548,1.4403794037940378,1.5406504065040652,1.0176151761517616
1813,00:01:15.617,1.552393857271906,1.543360433604336,1.6951219512195121,1.41869918699187
1814,00:01:15.659,1.4083107497741645,1.3563685636856369,1.5582655826558265,1.3102981029810299
1815,00:01:15.701,1.1549232158988256,1.046070460704607,1.2750677506775068,1.1436314363143631
1816,00:01:15.742,4.605691056910569,5.753387533875339,4.791327913279133,3.272357723577236
1817,00:01:15.784,2.649503161698284,2.7981029810298104,2.5,2.6504065040650406
1818,00:01:15.826,14.400180668473352,5.3956639566395665,17.630081300813007,20.17479674796748
1819,00:01:15.867,20.42773261065944,13.830623306233063,26.050135501355015,21.402439024390244
1820,00:01:15.909,11.680668473351401,6.7560975609756095,15.860433604336043,12.425474254742548
1821,00:01:15.951,14.60523938572719,19.13550135501355,12.53929539295393,12.140921409214092
1822,00:01:15.993,16.965672990063233,18.43360433604336,17.524390243902438,14.939024390243903
1823,00:01:16.034,15.009033423667569,16.537940379403793,16.69918699186992,11.789972899728998
1824,00:01:16.076,14.82249322493225,14.654471544715447,16.071815718157183,13.74119241192412
1825,00:01:16.118,12.793134598012648,10.411924119241192,15.065040650406504,12.902439024390244
1826,00:01:16.159,56.49232158988257,43.48509485094851,76.9308943089431,49.0609756097561
1827,00:01:16.201,13.116982836495032,5.338753387533876,12.368563685636856,21.64363143631436
1828,00:01:16.243,8.290424570912377,2.868563685636856,10.577235772357724,11.425474254742548
1829,00:01:16.285,26.34914182475158,11.242547425474255,34.947154471544714,32.857723577235774
1830,00:01:16.326,5.826106594399278,2.817073170731707,5.711382113821138,8.949864498644986
1831,00:01:16.368,36.79313459801265,19.303523035230352,55.74661246612466,35.329268292682926
1832,00:01:16.410,10.373983739837398,4.428184281842818,12.013550135501355,14.680216802168022
1833,00:01:16.451,27.59304426377597,11.360433604336043,44.36720867208672,27.05149051490515
1834,00:01:16.493,21.999096657633242,5.708672086720867,38.296747967479675,21.991869918699187
1835,00:01:16.535,40.17253839205059,13.5420054200542,69.0420054200542,37.93360433604336
1836,00:01:16.576,13.569557362240289,5.373983739837398,15.292682926829269,20.0420054200542
1837,00:01:16.618,51.2710027100271,30.552845528455286,71.65311653116531,51.607046070460704
1838,00:01:16.660,13.241644083107497,8.964769647696476,7.903794037940379,22.85636856368564
1839,00:01:16.702,28.868112014453477,26.334688346883468,28.02710027100271,32.24254742547426
1840,00:01:16.743,9.413730803974707,7.780487804878049,4.1653116531165315,16.29539295392954
1841,00:01:16.785,11.787262872628725,8.57181571815718,5.266937669376694,21.523035230352303
1842,00:01:16.827,0.35411020776874436,0.3712737127371274,0.13143631436314362,0.559620596205962
1843,00:01:16.868,26.083559168925024,20.326558265582655,25.390243902439025,32.53387533875339
1844,00:01:16.910,39.41689250225836,22.995934959349594,50.56910569105691,44.68563685636856
1845,00:01:16.952,35.59394760614273,27.531165311653115,45.81165311653117,33.4390243902439
1846,00:01:16.994,29.371273712737132,20.585365853658537,32.799457994579946,34.7289972899729
1847,00:01:17.035,32.36991869918699,27.299457994579946,28.329268292682926,41.481029810298104
1848,00:01:17.077,32.2646793134598,29.025745257452574,30.588075880758808,37.18021680216802
1849,00:01:17.119,28.085365853658534,25.586720867208673,31.058265582655828,27.61111111111111
1850,00:01:17.160,26.29268292682927,25.920054200542005,29.604336043360433,23.353658536585368
1851,00:01:17.202,22.965672990063236,20.703252032520325,26.397018970189702,21.796747967479675
1852,00:01:17.244,25.795844625112917,28.634146341463413,25.51219512195122,23.241192411924118
1853,00:01:17.286,12.60794941282746,12.844173441734418,12.61111111111111,12.368563685636856
1854,00:01:17.327,8.556458897922312,8.705962059620596,8.636856368563686,8.326558265582657
1855,00:01:17.369,4.930442637759711,4.818428184281843,5.3346883468834685,4.638211382113822
1856,00:01:17.411,7.345528455284552,7.818428184281843,7.2831978319783195,6.934959349593496
1857,00:01:17.452,6.7926829268292686,8.117886178861788,6.382113821138211,5.878048780487805
1858,00:01:17.494,5.358626919602529,6.172086720867209,4.887533875338754,5.016260162601626
1859,00:01:17.536,6.040198735320686,6.7289972899729,5.888888888888889,5.502710027100271
1860,00:01:17.578,5.594850948509485,6.703252032520325,5.142276422764228,4.939024390243903
1861,00:01:17.619,4.055103884372177,3.915989159891599,4.224932249322493,4.024390243902439
1862,00:01:17.661,2.803523035230352,2.8956639566395665,2.940379403794038,2.5745257452574526
1863,00:01:17.703,2.4462511291779583,2.803523035230352,2.4810298102981028,2.05420054200542
1864,00:01:17.744,8.795392953929538,3.451219512195122,9.329268292682928,13.605691056910569
1865,00:01:17.786,15.29223125564589,5.475609756097561,20.102981029810298,20.29810298102981
1866,00:01:17.828,10.09936766034327,5.062330623306233,14.356368563685637,10.879403794037941
1867,00:01:17.869,1.6097560975609755,1.8495934959349594,1.448509485094851,1.5311653116531165
1868,00:01:17.911,1.4444444444444446,1.4634146341463414,1.5636856368563685,1.3062330623306233
1869,00:01:17.953,5.569557362240289,1.8319783197831978,6.3983739837398375,8.478319783197833
1870,00:01:17.995,9.149503161698284,3.7466124661246614,13.035230352303524,10.666666666666666
1871,00:01:18.036,12.608401084010842,4.688346883468835,16.87940379403794,16.257452574525747
1872,00:01:18.078,1.8974706413730804,1.8048780487804879,2.203252032520325,1.684281842818428
1873,00:01:18.120,2.5555555555555554,1.4959349593495934,2.9634146341463414,3.207317073170732
1874,00:01:18.161,1.4015356820234868,1.594850948509485,1.3956639566395663,1.2140921409214092
1875,00:01:18.203,1.2502258355916893,1.10840108401084,1.5447154471544715,1.0975609756097562
1876,00:01:18.245,1.3468834688346885,1.7493224932249323,1.2682926829268293,1.0230352303523036
1877,00:01:18.287,0.924119241192412,0.9417344173441734,0.9037940379403794,0.926829268292683
1878,00:01:18.328,1.1513098464317977,1.2425474254742548,1.2086720867208671,1.002710027100271
1879,00:01:18.370,1.282294489611563,1.429539295392954,1.2411924119241193,1.1761517615176151
1880,00:01:18.412,0.8441734417344174,0.8644986449864499,0.8780487804878049,0.7899728997289973
1881,00:01:18.453,0.898825654923216,0.7520325203252033,1.016260162601626,0.9281842818428184
1882,00:01:18.495,0.5975609756097562,0.44037940379403795,0.7208672086720868,0.6314363143631436
1883,00:01:18.537,0.7881662149954832,0.8834688346883469,0.9119241192411924,0.5691056910569106
1884,00:01:18.578,0.7163504968383018,0.6056910569105691,0.8888888888888888,0.6544715447154471
1885,00:01:18.620,27.0840108401084,17.665311653116532,37.22222222222222,26.36449864498645
1886,00:01:18.662,8.549683830171636,9.584010840108402,7.436314363143631,8.628726287262873
1887,00:01:18.704,4.856368563685637,4.247967479674797,5.9105691056910565,4.4105691056910565
1888,00:01:18.745,8.579042457091239,10.825203252032521,7.417344173441735,7.494579945799458
1889,00:01:18.787,8.523035230352304,8.75609756097561,9.58130081300813,7.2317073170731705
1890,00:01:18.829,9.279132791327914,9.836043360433605,8.902439024390244,9.098915989159892
1891,00:01:18.870,6.523035230352304,6.506775067750677,7.20189701897019,5.860433604336043
1892,00:01:18.912,7.854110207768744,8.128726287262873,7.43360433604336,8.0
1893,00:01:18.954,5.894308943089431,6.294037940379404,6.631436314363143,4.757452574525745
1894,00:01:18.996,5.269196025293586,5.142276422764228,5.93360433604336,4.7317073170731705
1895,00:01:19.037,9.234417344173442,10.372628726287262,7.948509485094851,9.382113821138212
1896,00:01:19.079,5.554200542005421,6.471544715447155,5.696476964769648,4.494579945799458
1897,00:01:19.121,4.518066847335139,5.009485094850948,4.784552845528455,3.7601626016260163
1898,00:01:19.162,7.87082204155375,8.143631436314363,6.685636856368563,8.78319783197832
1899,00:01:19.204,5.89430894308943,5.794037940379404,5.952574525745257,5.936314363143631
1900,00:01:19.246,6.56323396567299,7.8441734417344176,5.909214092140921,5.936314363143631
1901,00:01:19.288,8.88572719060524,10.155826558265582,7.443089430894309,9.058265582655826
1902,00:01:19.329,3.353206865401987,3.432249322493225,3.817073170731707,2.81029810298103
1903,00:01:19.371,7.97922312556459,8.33739837398374,8.296747967479675,7.303523035230352
1904,00:01:19.413,7.771906052393857,7.762872628726288,7.459349593495935,8.09349593495935
1905,00:01:19.454,12.867660343270098,13.627371273712738,11.853658536585366,13.121951219512194
1906,00:01:19.496,9.061427280939476,6.754742547425474,12.439024390243903,7.990514905149052
1907,00:01:19.538,11.663956639566395,6.6653116531165315,16.45257452574526,11.873983739837398
1908,00:01:19.579,16.450316169828366,15.238482384823849,19.64363143631436,14.468834688346883
1909,00:01:19.621,14.013098464317977,9.880758807588077,21.004065040650406,11.154471544715447
1910,00:01:19.663,12.507678410117435,8.131436314363144,18.092140921409214,11.299457994579946
1911,00:01:19.705,14.944444444444445,14.91869918699187,15.83468834688347,14.079945799457995
1912,00:01:19.746,8.092592592592593,8.299457994579946,8.579945799457995,7.3983739837398375
1913,00:01:19.788,15.552393857271904,15.993224932249323,15.289972899728998,15.373983739837398
1914,00:01:19.830,23.342818428184284,22.59891598915989,21.769647696476966,25.65989159891599
1915,00:01:19.871,15.679765130984643,15.4579945799458,14.182926829268293,17.398373983739837
1916,00:01:19.913,17.03252032520325,15.471544715447154,15.991869918699187,19.634146341463413
1917,00:01:19.955,16.44986449864499,15.841463414634147,14.922764227642276,18.585365853658537
1918,00:01:19.997,17.739837398373982,17.817073170731707,16.558265582655828,18.844173441734416
1919,00:01:20.038,10.62646793134598,10.524390243902438,10.331978319783198,11.023035230352303
1920,00:01:20.080,11.339205058717255,11.627371273712738,9.952574525745257,12.437669376693767
1921,00:01:20.122,11.097560975609758,11.590785907859079,10.247967479674797,11.453929539295393
1922,00:01:20.163,9.841011743450768,9.905149051490515,9.075880758807589,10.5420054200542
1923,00:01:20.205,8.182023486901535,8.414634146341463,8.937669376693767,7.193766937669377
1924,00:01:20.247,13.428635953026197,13.260162601626016,12.436314363143632,14.589430894308943
1925,00:01:20.289,8.949864498644986,9.149051490514905,8.55691056910569,9.143631436314363
1926,00:01:20.330,11.27055103884372,11.402439024390244,11.279132791327914,11.130081300813009
1927,00:01:20.372,14.719060523938571,12.315718157181571,16.57859078590786,15.262872628726287
1928,00:01:20.414,17.049683830171634,13.0420054200542,21.130081300813007,16.976964769647697
1929,00:01:20.455,17.865853658536583,14.306233062330623,22.621951219512194,16.66937669376694
1930,00:01:20.497,14.328816621499548,12.826558265582657,16.0,14.159891598915989
1931,00:01:20.539,12.84327009936766,13.87669376693767,12.44579945799458,12.207317073170731
1932,00:01:20.581,12.890695573622402,11.548780487804878,14.81029810298103,12.3130081300813
1933,00:01:20.622,12.751580849141824,11.153116531165312,17.101626016260163,10.0
1934,00:01:20.664,13.557813911472449,10.036585365853659,18.651761517615178,11.98509485094851
1935,00:01:20.706,10.58175248419151,10.199186991869919,11.486449864498645,10.059620596205962
1936,00:01:20.747,14.305329719963865,16.4159891598916,11.002710027100271,15.497289972899729
1937,00:01:20.789,10.408310749774165,11.222222222222221,7.757452574525745,12.245257452574526
1938,00:01:20.831,7.211382113821138,8.86720867208672,6.300813008130081,6.466124661246613
1939,00:01:20.872,9.467479674796747,9.926829268292684,7.903794037940379,10.57181571815718
1940,00:01:20.914,7.476061427280939,8.72628726287263,5.646341463414634,8.055555555555555
1941,00:01:20.956,9.33739837398374,10.550135501355014,7.203252032520325,10.25880758807588
1942,00:01:20.998,9.452574525745257,9.968834688346883,7.796747967479675,10.592140921409214
1943,00:01:21.039,6.920054200542006,6.920054200542006,6.0257452574525745,7.814363143631437
1944,00:01:21.081,10.538392050587172,11.296747967479675,8.246612466124661,12.07181571815718
1945,00:01:21.123,9.229900632339657,9.90379403794038,7.753387533875339,10.032520325203253
1946,00:01:21.164,7.751580849141824,7.727642276422764,7.659891598915989,7.867208672086721
1947,00:01:21.206,8.209575429087623,6.168021680216802,10.630081300813009,7.830623306233062
1948,00:01:21.248,10.433152664859982,5.185636856368563,17.398373983739837,8.715447154471544
1949,00:01:21.290,12.185185185185185,5.3590785907859075,20.651761517615178,10.544715447154472
1950,00:01:21.331,14.193766937669375,6.6531165311653115,25.170731707317074,10.757452574525745
1951,00:01:21.373,11.387533875338754,6.841463414634147,17.98238482384824,9.338753387533876
1952,00:01:21.415,9.41869918699187,6.735772357723577,13.315718157181571,8.20460704607046
1953,00:01:21.456,8.55374887082204,6.399728997289973,11.40650406504065,7.855013550135501
1954,00:01:21.498,10.775067750677506,6.711382113821138,15.757452574525745,9.856368563685637
1955,00:01:21.540,12.971093044263776,7.78590785907859,18.18970189701897,12.937669376693767
1956,00:01:21.581,8.346431797651311,5.845528455284553,10.40650406504065,8.787262872628727
1957,00:01:21.623,13.770099367660343,9.276422764227643,18.331978319783197,13.70189701897019
1958,00:01:21.665,6.8771454381210475,6.495934959349594,8.231707317073171,5.903794037940379
1959,00:01:21.707,18.05420054200542,11.516260162601625,23.693766937669377,18.95257452574526
1960,00:01:21.748,6.2868112014453486,4.7926829268292686,7.661246612466124,6.40650406504065
1961,00:01:21.790,23.48780487804878,12.402439024390244,31.55149051490515,26.509485094850948
1962,00:01:21.832,19.18428184281843,13.926829268292684,22.384823848238483,21.241192411924118
1963,00:01:21.873,9.091689250225835,6.536585365853658,11.345528455284553,9.392953929539296
1964,00:01:21.915,17.374435411020773,12.803523035230352,19.273712737127372,20.046070460704605
1965,00:01:21.957,12.360433604336043,9.356368563685637,13.411924119241192,14.3130081300813
1966,00:01:21.999,15.682023486901537,11.825203252032521,17.670731707317074,17.550135501355015
1967,00:01:22.040,5.770099367660343,5.341463414634147,6.031165311653116,5.937669376693767
1968,00:01:22.082,20.22854561878952,15.841463414634147,22.037940379403793,22.806233062330623
1969,00:01:22.124,14.336043360433605,11.158536585365853,15.934959349593496,15.914634146341463
1970,00:01:22.165,14.313911472448057,12.005420054200542,15.640921409214092,15.29539295392954
1971,00:01:22.207,14.591689250225835,11.237127371273713,16.79268292682927,15.745257452574526
1972,00:01:22.249,29.149051490514903,12.307588075880759,42.264227642276424,32.87533875338753
